artist_name,track_name,energy,danceability,instrumentalness,valence,loudness,acousticness
eddie calvert,cherry pink and apple blossom white,0.5275127711696301,0.5646052204050688,0.812753036437247,0.9381698268755152,0.6968694715791093,0.7208832538988493
sugarland,fly away,0.7627553533203438,0.5884327954077765,4.716599190283401e-06,0.651690024732069,0.8022459810783785,0.2269068543241509
lauv,enemies,0.6936841270718364,0.6869923101917037,0.0,0.5950123660346248,0.7952465194985001,0.1757019836365297
kanye west,good life,0.8088028374860154,0.4086429112964367,0.0,0.4775350370981039,0.7377894008153218,0.0030612480534619
wayne wonder,still say yes,0.5815685134510706,0.7552258204267303,0.0001325910931174,0.9567188788128608,0.6298233469220316,0.3012041176748169
willie nelson,i walk alone,0.2972753503412718,0.507202426080364,0.0057287449392712,0.2260923330585325,0.6080814296336179,0.5773088125590488
the notorious b.i.g.,ten crack commandments,0.8508461925938026,0.5960142965450017,0.0,0.7805028854080791,0.7936312591339127,0.0394568669245651
freddie king,living on the highway,0.4894735451197273,0.7508935340626016,8.825910931174089e-06,0.7825638911788952,0.6011588852139578,0.1817260860703675
the gladiators,on the other side,0.6616510946087604,0.7259828874688617,0.131578947368421,0.7495877988458366,0.6917929390046919,0.0219869698664356
new edition,delicious,0.5165014162604478,0.7324813170150547,2.945344129554657e-05,0.7217642209398186,0.5840319975386508,0.2530112982041146
common,go!,0.7757687727584685,0.8451207624824002,1.4271255060728744e-05,0.517724649629019,0.6312078558059635,0.0830312078626585
luke bryan,like we ain't ever,0.894891612230532,0.5841005090436479,3.1275303643724698e-06,0.5805853256389119,0.8099633361536291,0.0037741001747993
the fixx,the sign of fire,0.6186067072365022,0.8353731181631107,0.0006153846153846,0.9134377576257212,0.7128938799579518,0.2439751445533579
kacey musgraves,high time,0.542528255136697,0.6295895158669989,8.117408906882591e-06,0.440436933223413,0.7360203061302976,0.2570273664933398
311,homebrew,0.8968936767594742,0.6588324488248675,0.0,0.4960840890354492,0.6704099684639642,0.0080712932442703
the moody blues,lunch break: peak hour,0.4724559966237183,0.2331853135492256,0.0272267206477732,0.3909727947238252,0.6906135425480091,0.0012941780062028
old dominion,shut me up,0.8828792250568785,0.533196144265136,0.0,0.8474855729596042,0.8190908391662179,0.1134529251535393
procol harum,conquistador,0.8378327731556782,0.4075598397054045,9.84817813765182e-05,0.610469909315746,0.7497115606491808,0.2489952299148894
lcd soundsystem,i can change,0.730722320857268,0.630672587458031,0.0018016194331983,0.6918796372629842,0.7458913416916646,0.0021576326883862
the replacements,never mind,0.706697546509961,0.4682118488032059,0.0,0.5929513602638087,0.5327795297797604,0.0049688804908438
gladys knight & the pips,take me in your arms and love me,0.4284105769869888,0.4053936965233402,0.0,0.5795548227535036,0.6192856959721047,0.5210838565098962
gabriel garzón-montano,golden wings (instrumental),0.4974818032354964,0.7942163977038883,0.8795546558704455,0.3033800494641385,0.639412352895931,0.318272407904024
red,not alone,0.7627553533203438,0.3154987544676703,6.477732793522267e-06,0.1498351195383346,0.7751967797348921,0.0024588378100781
limp bizkit,my way,0.8738699346766384,0.5689375067691976,0.0,0.584707337180544,0.8119375432659026,0.018874516942286
polkadot cadaver,last call in jonestown,0.9919917418842308,0.578685151088487,0.0021052631578947,0.3425391591096455,0.8340896854088147,0.0012238968111413
alabama,keepin' up,0.756749159733517,0.6664139499620926,0.0,0.8052349546578731,0.7331230930954029,0.0273082603496589
blood red shoes,it's getting boring by the sea,0.9809803869750484,0.4487165601646269,0.0,0.0972794723825226,0.8373971232982078,0.0211837562085905
dorothy,raise hell,0.6936841270718364,0.5256146431279108,0.0,0.7135201978565539,0.7500192292900545,0.0224889784025887
daya,hide away,0.8017956116347176,0.8916928408967834,1.6700404858299596e-06,0.4558944765045342,0.7932979514396328,0.2259028372518446
deep purple,love help me,0.7617543210558726,0.3880645510668255,0.0004696356275303,0.4445589447650453,0.6830500217931953,0.0245974142544319
michael w. smith,you are holy (prince of peace),0.756749159733517,0.4757933499404311,0.0,0.2776174773289365,0.7550444837576596,0.0123484059722951
jay soto,holding on,0.869865805618754,0.8212931874796924,0.0045546558704453,0.8309975267930749,0.778452939517473,0.1847381372872864
tina turner,typical male,0.7457378048243348,0.7584750351998268,0.0138663967611336,0.7938994229183842,0.7149450042304437,0.017268089626596
pretenders,i go to sleep,0.3653455443253082,0.5386115022202967,0.0005,0.1951772464962901,0.695792631336051,0.8192769269848665
j.j. cale,change your mind,0.3863672218792017,0.6577493772338353,0.6761133603238866,0.9165292662819454,0.469758736507448,0.939758975661622
staind,suffer,0.9369349673383192,0.4519657749377234,0.0038765182186234,0.3044105523495466,0.8457810937620183,8.172698968573263e-05
tammy wynette,talkin' to myself again,0.192166962571804,0.5223654283548144,0.0,0.2271228359439406,0.5221649616696151,0.1315252324550526
bob dylan,on the road again,0.6466356106416936,0.7671396079280841,0.0,0.7825638911788952,0.6392841576289003,0.5722887271975173
mel tormé,too close for comfort,0.1561298010508436,0.5808512942705513,0.0,0.466199505358615,0.5043970976591543,0.742971629489588
the ethiopians,things a get bad to worse,0.4744580611526605,0.9653417090869708,9.008097165991902e-05,0.9659934047815332,0.5638797015614183,0.2439751445533579
misfits,earth a.d.,0.8838802573213497,0.2797573919636088,2.2267206477732795e-06,0.1137675185490519,0.5703663820731738,0.1234930958766023
conway twitty,my adobe hacienda,0.4904745773841985,0.4508827033466912,0.7834008097165992,0.9443528441879636,0.5519831807809654,0.4819271906899505
eels,fresh feeling,0.7277192240638546,0.7606411783818912,0.3228744939271255,0.5002061005770816,0.7148937261236314,0.0484930205753218
chase rice,whisper,0.8918885154371186,0.4844579226686885,0.0,0.6259274525968672,0.788836756146963,0.0138544315807546
mike bowling,call me gone,0.4824663192684295,0.630672587458031,0.0,0.5579142621599339,0.6910750455093198,0.2600394177102587
